5.916859138186946,3.7689876838881076,3.2035294117647064
5.916790714349948,3.8467598714158724,2.6679499999999994
5.811711124226996,3.84666826252147,2.0727333333333333
5.763212851383299,3.84662653513882,2.1944444444444446
5.674299350390947,3.8465509431094866,2.2023333333333333
5.60154268566166,3.8576002828283125,2.4899999999999998
5.480260984863361,3.901941664833362,1.8219999999999998
5.892551313103728,3.8356282720952533,3.437888888888889
5.787461987843046,3.846647355121352,4.421111111111111
5.714705137198033,3.857695470893027,2.30125
5.62577319421875,3.8798411476785755,2.2033333333333336
5.520685000436607,3.8908643989944274,2.226
5.423715972914184,3.857454547959467,2.0614285714285714
5.25402436815435,3.7906579426398754,0.82
