5.973372031511643,3.8468098791975303,2.063372093023256
5.895305979809407,3.846741007418824,2.2897727272727275
5.826551595657131,3.8466811009710775,1.7646666666666666
5.76224001282772,3.868846345049324,1.4437500000000003
5.726270579117878,3.86881562824565,1.751702127659575
5.642259395876072,3.83541367045455,1.4603124999999997
5.630884092891434,3.857624780918538,2.112459016393443
5.60157970195105,3.813159029740307,1.8232075471698106
5.592950422311355,3.8575931330971502,2.3018604651162793
5.488443702269748,3.7797348069881487,2.268888888888889
4.9144930303438,3.8459529089030395,2.070263157894737
